id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
5152960350,11/13/2014,379750,4,2.75,2390,9650,1.0,,2.0,3,8,1620,770.0,1976,0.0,98003,47.3438,-122.322,2390,10000
795000765,6/16/2014,92000,2,1.0,760,5500,1.5,,0.0,3,5,760,0.0,1947,,98168,47.5045,-122.329,1040,5515
5451220200,6/24/2014,998000,4,2.25,2420,10200,2.0,,0.0,4,9,2420,0.0,1973,0.0,98040,47.5336,-122.225,2390,10200
1061500510,10/15/2014,350000,4,1.75,2420,8400,1.0,,0.0,5,7,1620,800.0,1964,0.0,98056,47.5017,-122.165,1660,8400
1972200696,10/6/2014,521000,3,3.25,1460,1254,3.0,,0.0,3,8,1460,0.0,2000,0.0,98103,47.6535,-122.353,1400,1255
4221250340,4/9/2015,625000,3,2.5,2280,4757,2.0,,0.0,3,8,2280,0.0,2003,0.0,98075,47.5901,-122.01799999999999,2280,4534
293910070,7/23/2014,653750,4,2.5,2460,4166,2.0,,0.0,3,9,2460,0.0,2003,,98034,47.7072,-122.23200000000001,2460,4964
4174600055,5/21/2014,360000,2,0.75,850,7710,1.0,,2.0,5,6,550,300.0,1909,0.0,98108,47.5588,-122.301,2500,6022
3422049276,12/11/2014,310000,3,1.75,1880,30346,1.0,,0.0,3,8,1880,0.0,1988,,98001,47.3515,-122.291,2260,5883
3157600240,9/3/2014,540000,3,2.5,2520,5000,3.0,,0.0,3,9,2520,0.0,1990,0.0,98106,47.5664,-122.359,1130,5000
9407100310,11/13/2014,312620,3,2.5,1260,11877,1.0,,0.0,3,7,1260,0.0,1975,0.0,98045,47.4442,-121.762,1430,9790
8649401000,10/22/2014,241000,2,1.75,1070,9750,1.5,,0.0,3,7,1070,0.0,1995,0.0,98014,47.7131,-121.319,970,9750
2155000160,5/8/2014,538000,4,1.75,1840,9600,1.0,,0.0,3,7,1220,620.0,1967,,98052,47.6579,-122.125,1770,9720
9454200030,9/23/2014,734000,4,2.75,3090,7650,2.0,,2.0,3,8,2340,750.0,1959,1989.0,98042,47.3622,-122.15700000000001,2760,10370
7331900270,9/30/2014,235000,3,1.75,1200,9266,1.0,,0.0,4,7,1200,0.0,1960,0.0,98002,47.31399999999999,-122.208,1200,9266
7349620030,7/22/2014,272000,4,2.25,2115,6234,2.0,,0.0,3,7,2115,0.0,1998,0.0,98002,47.285,-122.20100000000001,2440,6366
6450304260,7/22/2014,294000,2,1.0,850,5250,1.0,,0.0,4,7,850,0.0,1950,0.0,98133,47.731,-122.34200000000001,1440,5250
2044500152,11/17/2014,455000,4,1.75,1920,6000,1.0,,0.0,4,7,960,960.0,1954,,98125,47.7137,-122.315,1850,7200
6414100732,1/7/2015,349000,2,1.0,1150,7552,1.0,,0.0,3,7,1150,0.0,1951,0.0,98125,47.7215,-122.323,1150,7346
7732000045,11/25/2014,757000,3,2.75,2610,11290,1.0,,0.0,3,7,1630,980.0,1985,0.0,98033,47.6632,-122.20100000000001,2570,9125
8854000370,6/20/2014,436500,5,3.0,3110,12429,1.0,,0.0,3,8,1790,1320.0,1977,0.0,98011,47.7463,-122.213,3050,11902
9485700136,2/27/2015,330000,3,1.0,1140,7316,1.0,,0.0,3,6,1140,0.0,1959,0.0,98106,47.527,-122.36200000000001,1140,7440
7225000045,8/28/2014,207100,2,1.0,1000,4500,1.0,,0.0,3,6,1000,0.0,1916,0.0,98055,47.4896,-122.204,980,4837
1136100045,10/15/2014,494950,2,1.75,2220,33000,1.0,,0.0,4,8,2220,0.0,1970,0.0,98072,47.7403,-122.12899999999999,2220,33000
8562740370,3/25/2015,751000,4,2.5,2790,6538,2.0,,0.0,3,9,2790,0.0,2003,0.0,98027,47.5349,-122.066,2990,6538
6141100320,7/7/2014,245000,2,1.0,1500,6685,1.0,,0.0,3,7,1190,310.0,1926,,98133,47.7186,-122.354,1420,6561
2592200030,6/18/2014,650000,3,1.75,2920,9370,1.0,,0.0,4,8,1620,1300.0,1981,0.0,98006,47.5491,-122.15100000000001,2890,9609
3179100055,12/9/2014,1300000,5,3.5,3700,8504,2.0,,0.0,3,8,2750,950.0,1950,2014.0,98105,47.669,-122.275,2370,6246
6021503655,7/16/2014,375000,3,2.5,1330,816,3.0,,0.0,3,8,1330,0.0,2004,0.0,98117,47.6836,-122.387,1330,1113
2763710060,8/8/2014,459950,4,1.75,2430,9747,1.0,,0.0,3,8,1780,650.0,1974,,98155,47.7687,-122.27600000000001,2340,10296
3211270160,6/12/2014,485000,4,2.5,2470,35073,2.0,,0.0,3,9,2470,0.0,1989,0.0,98092,47.3064,-122.10799999999999,2990,35259
3392500060,9/4/2014,368000,4,2.75,2610,9426,1.0,,0.0,3,7,1360,1250.0,1965,0.0,98188,47.4435,-122.279,1600,9426
685000160,2/12/2015,770000,4,1.75,2520,8442,1.0,,0.0,4,7,1640,880.0,1953,0.0,98004,47.6317,-122.205,2110,8442
6662400105,10/30/2014,375000,3,2.5,1580,5725,2.0,,0.0,3,7,1580,0.0,2004,0.0,98072,47.7611,-122.161,1510,5725
1545802080,9/4/2014,230000,3,2.0,1310,7332,1.0,,0.0,3,7,1310,0.0,1987,,98038,47.3597,-122.051,1530,7362
2723069129,5/6/2015,427000,3,2.5,2620,108464,2.0,,0.0,4,8,2620,0.0,1990,0.0,98038,47.4583,-122.036,3190,105850
4188000240,12/11/2014,725000,3,2.5,2620,28703,1.0,,0.0,3,10,2620,0.0,1985,,98052,47.7238,-122.11399999999999,2950,30290
8598200070,12/8/2014,278000,2,2.5,1420,2229,2.0,,0.0,3,7,1420,0.0,2004,0.0,98059,47.4871,-122.165,1500,2230
1246700251,5/27/2014,857000,4,3.0,3720,29043,2.0,,0.0,3,9,3720,0.0,1991,0.0,98033,47.6907,-122.161,1610,23000
2158900140,9/5/2014,695000,3,3.75,2380,3600,1.5,,0.0,3,7,1690,690.0,1927,,98112,47.6374,-122.307,1990,3520
7234601221,10/14/2014,687500,3,1.5,1280,2114,1.5,,0.0,3,8,1280,0.0,1904,0.0,98122,47.6174,-122.30799999999999,1540,1456
6065301040,8/14/2014,1170000,5,2.75,2910,15118,1.0,,0.0,5,9,1780,1130.0,1972,0.0,98006,47.5696,-122.18299999999999,2880,15253
9530101290,11/10/2014,700000,3,2.0,1940,4500,1.0,,3.0,3,7,1090,850.0,1926,,98107,47.6659,-122.359,1700,4500
5104532030,3/6/2015,515000,4,3.5,3400,5222,2.0,,0.0,3,9,3400,0.0,2005,0.0,98038,47.3559,-122.0,3190,5326
2322069116,8/25/2014,530000,4,2.5,2690,46609,2.0,,0.0,3,8,2690,0.0,1980,,98038,47.3843,-122.006,1500,34800
4058800875,6/24/2014,343500,4,1.75,1760,6204,1.0,,2.0,4,7,1180,580.0,1950,0.0,98178,47.5045,-122.24,1990,6240
3046200125,4/6/2015,202000,2,1.0,740,6550,1.0,,0.0,4,5,740,0.0,1946,0.0,98168,47.4807,-122.33200000000001,1080,8515
6031400071,1/14/2015,270000,4,2.5,1670,8056,1.0,,0.0,3,7,1170,500.0,1961,0.0,98168,47.4884,-122.319,1360,8056
1559900140,12/22/2014,350000,3,2.25,1760,9621,2.0,,0.0,3,7,1760,0.0,1995,,98019,47.7466,-121.979,1810,6589
2143700935,9/3/2014,317000,6,3.5,2120,5840,2.0,,0.0,5,7,2120,0.0,1979,0.0,98055,47.4788,-122.227,1860,8000
5418500800,4/29/2015,825000,3,2.25,2510,10418,1.0,,0.0,3,8,1810,700.0,1968,,98115,47.7003,-122.285,2510,9435
1502400140,4/29/2015,275900,3,1.75,1380,8400,1.0,,0.0,3,7,1380,0.0,1967,0.0,98003,47.3117,-122.321,1540,8400
5530000030,1/26/2015,233000,4,2.0,2130,9579,1.0,,0.0,4,7,1250,880.0,1968,0.0,98001,47.3069,-122.271,1590,9800
3211100570,8/11/2014,317500,4,2.5,2150,9000,1.0,,0.0,4,7,1360,790.0,1979,0.0,98059,47.4785,-122.16,1620,8400
985000955,3/12/2015,290000,4,2.0,1560,8800,2.0,,0.0,5,6,1560,0.0,1942,1967.0,98168,47.4927,-122.31200000000001,1480,10000
7203101290,10/20/2014,394000,3,2.5,1680,4075,2.0,,0.0,3,7,1680,0.0,2008,0.0,98053,47.6964,-122.024,1710,4075
9808630260,3/18/2015,1020000,3,2.5,2605,2216,2.0,,2.0,4,9,2090,515.0,1979,0.0,98033,47.6529,-122.20200000000001,2605,1979
4305200070,5/19/2014,350000,3,2.25,1640,7200,2.0,,0.0,4,8,1640,0.0,1985,0.0,98007,47.5948,-122.15299999999999,1830,8372
4218400671,5/5/2015,1660000,4,2.25,3530,5500,2.0,,0.0,3,8,2860,670.0,1940,0.0,98105,47.6618,-122.273,2840,5500
8732190070,10/2/2014,268000,3,1.75,1980,12543,1.0,,0.0,3,8,1180,800.0,1978,0.0,98023,47.3104,-122.39399999999999,2090,8539
204000140,4/3/2015,403000,3,1.0,1500,10730,1.0,,0.0,3,7,1000,500.0,1977,0.0,98053,47.6385,-121.96600000000001,1570,12210
207500012,5/5/2014,855000,4,2.75,2600,5390,1.0,,0.0,4,8,1300,1300.0,1960,,98199,47.6382,-122.397,2550,5600
1387301740,9/25/2014,370900,3,1.5,1200,8560,1.0,,0.0,4,7,1200,0.0,1975,0.0,98011,47.7392,-122.194,1550,7800
985001275,6/20/2014,250000,1,1.0,800,16306,1.0,,0.0,2,6,680,120.0,1931,0.0,98168,47.4916,-122.30799999999999,1270,8666
3885806840,3/16/2015,1070000,3,2.75,2290,5002,2.0,,0.0,4,9,1950,340.0,1995,0.0,98033,47.6811,-122.20700000000001,2290,5100
1829300260,11/13/2014,765000,4,2.5,3360,13636,2.0,,0.0,3,10,3360,0.0,1987,0.0,98074,47.6373,-122.042,2980,10615
8964800890,1/9/2015,3200000,3,3.25,4560,13363,1.0,,4.0,3,11,2760,1800.0,1995,0.0,98004,47.6205,-122.214,4060,13362
9407600070,3/19/2015,290000,3,2.0,1310,6265,1.0,,0.0,3,7,1310,0.0,1988,0.0,98038,47.3893,-122.051,1100,6360
2896000510,8/21/2014,490000,4,2.5,2120,7820,1.0,,0.0,3,8,1280,840.0,1975,0.0,98052,47.6743,-122.145,2350,8605
4204400339,9/25/2014,194000,3,1.0,1400,7955,1.0,,0.0,3,7,1400,0.0,1964,0.0,98055,47.4848,-122.221,1160,14959
9828702518,6/17/2014,479000,2,2.25,1230,932,2.0,,0.0,3,8,1020,210.0,2004,,98112,47.6192,-122.301,1230,1064
6645950070,4/1/2015,1450000,4,3.5,5000,38012,2.0,,0.0,3,11,3610,1390.0,2004,0.0,98029,47.553999999999995,-122.036,3850,18054
8807810890,8/27/2014,259875,3,1.0,1250,21303,1.0,,0.0,3,6,1250,0.0,1970,0.0,98053,47.6625,-122.059,1250,17920
8570900023,10/10/2014,255000,3,1.0,1250,10094,1.0,,0.0,4,6,1250,0.0,1927,0.0,98045,47.4987,-121.781,1300,10094
7010700860,12/26/2014,575000,4,1.5,1430,4163,1.5,,0.0,3,7,1430,0.0,1910,0.0,98199,47.6606,-122.397,1500,4000
8722101370,4/13/2015,625000,4,1.75,2180,4431,1.5,,0.0,3,8,2020,160.0,1912,0.0,98112,47.636,-122.302,1890,4400
1546600565,10/2/2014,705000,6,2.75,2830,10579,1.0,,0.0,4,8,1430,1400.0,1967,0.0,98005,47.636,-122.171,2060,10745
5469000140,7/7/2014,373000,4,1.75,1590,7920,2.0,,0.0,4,7,1590,0.0,1960,0.0,98133,47.7456,-122.336,1720,7998
7871500685,7/8/2014,613000,2,2.0,1170,1890,1.5,,1.0,4,8,1170,0.0,1927,0.0,98119,47.6402,-122.37100000000001,2160,4000
7214820200,11/7/2014,614000,4,2.25,2880,9996,1.0,,0.0,4,8,1920,960.0,1981,0.0,98072,47.7584,-122.14299999999999,2410,10584
4038000055,8/12/2014,425000,3,1.0,1320,7076,1.0,,0.0,4,7,1320,0.0,1959,0.0,98008,47.6131,-122.12299999999999,1510,9000
3395380200,10/17/2014,190000,2,2.5,1370,3438,2.0,,0.0,3,7,1370,0.0,1987,0.0,98188,47.4606,-122.28299999999999,1370,2308
1687910200,10/7/2014,629000,4,2.25,1900,11171,1.0,,0.0,3,8,1280,620.0,1984,0.0,98006,47.56100000000001,-122.126,2330,9934
2600400030,7/24/2014,790000,4,2.75,2640,9000,2.0,,0.0,3,10,2640,0.0,1990,,98052,47.6481,-122.125,2980,9137
3526039074,6/25/2014,650000,4,2.75,1910,16532,1.0,,0.0,4,7,1420,490.0,1940,0.0,98117,47.6952,-122.39,2300,8250
9353301070,5/8/2015,342500,5,2.25,2100,10726,1.0,,0.0,4,7,1050,1050.0,1963,0.0,98059,47.4922,-122.134,2100,10726
2926069083,5/7/2014,900000,5,3.75,4130,226076,2.0,,0.0,3,9,3170,960.0,1985,0.0,98077,47.715,-122.065,4130,55321
5649300160,12/9/2014,597500,3,1.75,2030,32565,1.0,,0.0,3,8,1600,430.0,1981,0.0,98052,47.7112,-122.098,2910,34190
9284800844,9/16/2014,310000,4,1.0,1030,5750,1.0,,0.0,3,7,1030,0.0,1971,0.0,98126,47.553000000000004,-122.37,1250,5750
5104531290,11/24/2014,589450,4,2.5,3190,7941,2.0,,0.0,3,10,3190,0.0,2005,0.0,98038,47.353,-122.00200000000001,3190,7255
3211240320,6/12/2014,489950,4,2.25,2640,31941,1.0,,0.0,4,9,2640,0.0,1986,0.0,98092,47.3099,-122.116,2780,35365
4136950200,6/27/2014,255000,3,2.5,1720,6194,2.0,,0.0,3,8,1720,0.0,1998,0.0,98092,47.2624,-122.221,1720,6211
3448700070,7/23/2014,435000,4,2.5,2440,5350,2.0,,0.0,3,7,2440,0.0,2003,0.0,98059,47.4891,-122.149,2440,5090
1446403305,5/5/2014,206000,2,1.0,810,7158,1.0,,0.0,5,6,810,0.0,1944,0.0,98168,47.4882,-122.325,1090,7158
59000445,9/23/2014,590000,4,2.75,2240,5400,2.0,,0.0,4,7,1540,700.0,1940,0.0,98116,47.5785,-122.402,1830,5000
1722059222,11/20/2014,350000,3,1.5,1550,40752,1.0,,0.0,5,7,1550,0.0,1954,0.0,98031,47.394,-122.20200000000001,1550,8000
1120069036,12/18/2014,325000,3,2.25,1570,43350,1.0,,3.0,4,7,1570,0.0,1967,,98022,47.2377,-122.016,1570,220849
7905200310,7/29/2014,545000,4,1.75,1910,6731,1.0,,0.0,4,7,1210,700.0,1953,0.0,98116,47.5693,-122.391,1780,6350
2892700041,1/28/2015,238000,3,1.5,1370,7439,1.0,,0.0,4,6,1370,0.0,1963,0.0,98055,47.4499,-122.189,2350,3370
873900240,7/2/2014,256000,4,2.5,2050,5787,2.0,,0.0,3,7,2050,0.0,2002,0.0,98198,47.3527,-122.315,2030,6615
3447000030,4/1/2015,510000,3,2.0,1410,11995,1.0,,0.0,4,8,1410,0.0,1965,0.0,98006,47.5718,-122.12700000000001,2690,12650
4397010350,1/26/2015,364900,4,2.5,2490,9346,2.0,,2.0,3,9,2490,0.0,1996,0.0,98042,47.3831,-122.147,2650,9454
4137000070,4/10/2015,319950,3,2.5,2240,7500,2.0,,0.0,3,8,2240,0.0,1985,0.0,98092,47.265,-122.22,2190,7506
6743700060,7/14/2014,585000,4,1.75,3140,12519,1.0,,0.0,3,7,2320,820.0,1951,,98033,47.6941,-122.17299999999999,2240,7308
2011400520,6/19/2014,240000,4,2.0,1790,14690,1.0,,1.0,4,7,1670,120.0,1960,0.0,98198,47.3965,-122.321,2440,10664
3204400030,7/2/2014,255000,4,2.25,1680,3179,2.0,,0.0,3,8,1680,0.0,2002,0.0,98092,47.3258,-122.186,1678,3590
4376700030,6/4/2014,746000,3,2.25,2370,9619,1.0,,0.0,4,8,1650,720.0,1973,0.0,98052,47.6366,-122.09899999999999,1960,9712
3904980320,9/23/2014,498688,3,2.5,1910,5600,2.0,,0.0,3,8,1910,0.0,1989,0.0,98029,47.5752,-122.009,1800,4928
2025049114,5/29/2014,402000,2,1.0,710,1173,2.0,,0.0,4,7,710,0.0,1943,0.0,98102,47.6412,-122.329,1370,1173
8944600060,4/20/2015,541900,3,2.5,1880,3054,2.0,,0.0,3,8,1880,0.0,1988,0.0,98007,47.6091,-122.147,1840,3815
2061800045,1/22/2015,435000,6,2.5,2270,11970,1.0,,0.0,3,7,1470,800.0,1964,0.0,98011,47.7722,-122.204,2270,10640
9828700685,5/13/2015,900000,3,1.75,1540,8400,1.5,,0.0,3,7,1540,0.0,1902,0.0,98122,47.6187,-122.295,1330,4800
8691510310,4/29/2015,374900,3,2.5,2480,4950,2.0,,0.0,3,7,2480,0.0,2004,0.0,98058,47.4389,-122.116,2230,5298
8123710070,12/5/2014,559500,3,2.25,2150,9250,2.0,,0.0,3,8,2150,0.0,1984,0.0,98052,47.7179,-122.113,2240,9266
6021501420,8/25/2014,571000,4,1.0,1350,4000,1.5,,0.0,3,8,1350,0.0,1930,0.0,98117,47.6885,-122.38600000000001,1520,4000
3329530030,3/4/2015,271920,3,2.0,1410,10248,1.0,,0.0,3,7,1410,0.0,1985,0.0,98001,47.3315,-122.265,2090,9414
3179101580,5/28/2014,1210000,4,2.75,3650,6982,2.0,,2.0,4,9,2530,1120.0,1951,2003.0,98115,47.6756,-122.275,3140,7894
625100181,5/8/2014,535000,4,2.5,2280,65836,2.0,,0.0,3,8,2280,0.0,2004,0.0,98077,47.7237,-122.07600000000001,2300,97574
8128600060,6/24/2014,600000,4,3.25,4690,14930,2.0,,2.0,3,10,3680,1010.0,1995,0.0,98155,47.7718,-122.28299999999999,2910,13320
3374500240,12/17/2014,365000,3,2.5,2470,7700,2.0,,0.0,4,8,2470,0.0,1990,0.0,98031,47.4096,-122.17,2400,7700
424069271,10/24/2014,936000,7,3.75,5100,21802,2.0,,0.0,3,10,3640,1460.0,2001,0.0,98075,47.595,-122.04,3350,10005
5466750140,4/27/2015,270000,3,2.25,1420,7800,1.0,,0.0,4,7,1130,290.0,1985,0.0,98042,47.3598,-122.15700000000001,1460,7800
3211100990,10/20/2014,410000,4,2.75,2220,8450,1.0,,0.0,4,7,1260,960.0,1983,0.0,98059,47.4804,-122.15700000000001,1580,8450
1233100260,11/14/2014,490000,3,1.0,1260,9638,2.0,,0.0,4,7,1260,0.0,1920,0.0,98033,47.6773,-122.178,1760,7822
8835220200,2/2/2015,299000,2,1.5,1160,3838,2.0,,0.0,3,7,1160,0.0,1983,0.0,98034,47.7255,-122.164,1410,3780
2023039045,11/3/2014,295000,2,1.0,1300,39639,1.0,,0.0,4,6,1300,0.0,1960,0.0,98070,47.466,-122.45200000000001,1880,98881
8165501620,12/18/2014,348500,2,2.25,1550,1824,2.0,,0.0,3,8,1550,0.0,2007,0.0,98106,47.5396,-122.368,1460,1826
2310100240,12/18/2014,315000,3,2.5,2240,6097,2.0,,0.0,3,8,2240,0.0,2002,0.0,98038,47.3503,-122.042,2240,5574
6070500055,5/6/2014,599000,4,2.25,2260,29930,2.0,,0.0,4,8,1400,860.0,1977,,98006,47.5689,-122.126,2770,29930
1822069041,11/13/2014,400000,6,2.0,2320,210830,2.0,,0.0,4,8,2320,0.0,1962,0.0,98058,47.398,-122.081,2540,217800
2767604170,4/6/2015,975000,3,3.0,1850,5000,1.5,,0.0,2,6,1850,0.0,1900,0.0,98107,47.6711,-122.38600000000001,1360,2500
5700001895,3/2/2015,895000,4,1.5,3390,6200,2.0,,0.0,4,8,2530,860.0,1916,0.0,98144,47.58,-122.29,3080,6000
4036801070,8/4/2014,367400,4,1.5,1280,7400,1.0,,0.0,3,7,1280,0.0,1958,0.0,98008,47.6023,-122.12299999999999,1310,7400
3343903240,7/22/2014,452000,3,2.0,2270,148975,1.0,,0.0,4,6,1270,1000.0,1900,1980.0,98056,47.5092,-122.195,2210,17388
7732410390,6/5/2014,749000,3,2.5,2670,10338,2.0,,0.0,3,9,2670,0.0,1987,,98007,47.6599,-122.146,2670,8866
6385800030,4/22/2015,335000,4,2.25,2100,7305,1.0,,0.0,4,7,1050,1050.0,1963,0.0,98188,47.4676,-122.296,1760,7308
4154303215,8/28/2014,902000,3,2.75,3240,7200,1.0,,2.0,3,8,1620,1620.0,1960,,98118,47.567,-122.273,2700,7200
9164100105,3/10/2015,570000,3,1.0,1700,4750,1.5,,0.0,4,6,1200,500.0,1909,0.0,98117,47.6819,-122.389,1550,4750
6163901382,5/15/2014,400000,3,1.0,1630,10304,1.0,,0.0,5,7,1630,0.0,1953,0.0,98155,47.7548,-122.31700000000001,1480,8515
7852011040,5/21/2014,589000,4,2.5,2910,5776,2.0,,2.0,3,8,2910,0.0,1998,0.0,98065,47.5388,-121.87,2550,6750
9413500350,7/7/2014,450000,3,1.75,1480,8394,1.0,,0.0,4,8,1480,0.0,1971,0.0,98052,47.6634,-122.14399999999999,1920,9184
644000102,4/13/2015,650000,3,1.0,1520,10227,1.0,,0.0,4,6,1520,0.0,1951,0.0,98004,47.5872,-122.196,2710,10912
2591020560,7/2/2014,481015,3,2.25,1550,5511,2.0,,0.0,3,8,1550,0.0,1987,0.0,98033,47.6946,-122.185,1620,5511
4139460390,6/20/2014,995000,4,4.5,3850,13551,2.0,,2.0,3,10,3000,850.0,1998,0.0,98006,47.5522,-122.103,3480,10737
7278700069,5/21/2014,668750,4,2.5,2340,6420,1.0,,2.0,3,8,1590,750.0,1964,0.0,98177,47.7728,-122.38600000000001,2110,10856
4140100200,8/8/2014,499000,3,2.25,3010,9600,2.0,,0.0,3,8,2410,600.0,1978,0.0,98028,47.7671,-122.26299999999999,2620,9660
6329000070,10/15/2014,1070000,3,2.25,2890,21480,2.0,,4.0,3,8,1790,1100.0,1941,1989.0,98146,47.5027,-122.381,2110,8107
5132000140,1/20/2015,415000,6,1.0,1370,5080,1.5,,0.0,3,6,1120,250.0,1931,0.0,98106,47.5238,-122.35,1020,5080
1598600320,4/16/2015,339900,4,1.5,1570,9210,1.0,,2.0,3,7,1400,170.0,1965,0.0,98030,47.3864,-122.22,2326,9210
8964800860,2/9/2015,1650000,4,2.5,2780,11904,1.0,,1.0,5,8,1730,1050.0,1951,,98004,47.6209,-122.21600000000001,3590,13860
5104520640,2/20/2015,324950,4,2.5,1770,5000,2.0,,0.0,3,7,1770,0.0,2004,0.0,98038,47.3506,-122.006,2080,5100
9464700340,7/8/2014,1120000,4,2.5,3180,31931,1.0,,0.0,4,10,2390,790.0,1978,0.0,98007,47.6388,-122.149,3180,35007
5315100393,12/11/2014,670000,3,1.0,1600,16868,1.0,,1.0,3,7,990,610.0,1946,0.0,98040,47.5872,-122.241,2600,12735
6746701090,6/19/2014,680000,6,2.0,1670,3000,1.0,,0.0,5,7,900,770.0,1911,0.0,98105,47.6637,-122.316,1330,1099
3522059196,6/27/2014,355000,3,1.75,2040,22693,1.0,,0.0,4,8,2040,0.0,1980,0.0,98042,47.3519,-122.14,1950,6280
9206950200,3/10/2015,352000,2,2.5,1320,1957,1.0,,0.0,3,8,660,660.0,2004,,98106,47.5364,-122.365,1420,2198
9221400335,10/1/2014,570000,4,1.75,2340,5080,1.0,,0.0,5,7,1170,1170.0,1924,0.0,98115,47.6746,-122.32,1270,3270
1471701200,10/22/2014,302000,4,3.0,3320,13500,1.0,,0.0,3,7,1750,1570.0,1963,0.0,98059,47.4596,-122.065,1830,13800
6705850140,10/9/2014,750000,4,2.75,3170,7634,2.0,,0.0,3,10,3170,0.0,1992,0.0,98075,47.5774,-122.054,2940,7846
3905100310,6/25/2014,544000,4,2.5,2030,3974,2.0,,0.0,3,8,2030,0.0,1994,0.0,98029,47.5692,-122.006,1780,3953
6450304630,12/1/2014,229000,2,1.0,810,5100,1.0,,0.0,3,6,810,0.0,1955,0.0,98133,47.7317,-122.34299999999999,1500,5100
3591000030,8/23/2014,728000,4,2.5,2650,13684,2.0,,0.0,3,9,2650,0.0,1994,0.0,98052,47.6278,-122.10799999999999,2650,12032
2386000240,9/29/2014,850000,5,3.5,3870,65556,2.0,,0.0,3,10,3870,0.0,1994,0.0,98053,47.6403,-121.992,4290,67019
7205800040,12/23/2014,450000,4,2.5,2820,15233,1.0,,2.0,4,9,1820,1000.0,1972,0.0,98003,47.3426,-122.321,2560,11998
9560800040,7/16/2014,485000,3,2.5,1800,11034,2.0,,0.0,4,8,1800,0.0,1987,0.0,98072,47.7558,-122.14200000000001,1940,8900
1454600256,10/13/2014,710000,5,2.5,2570,9600,1.0,,2.0,3,8,1620,950.0,1956,0.0,98125,47.7216,-122.28200000000001,2680,9900
985000833,9/10/2014,209977,3,1.0,1170,6134,1.0,,0.0,4,7,1170,0.0,1948,0.0,98168,47.4941,-122.31200000000001,1440,9823
7889600230,10/17/2014,114000,2,1.0,730,5200,1.0,,0.0,3,6,730,0.0,1928,0.0,98146,47.4943,-122.337,1220,6240
1049010620,5/13/2014,90000,2,1.0,790,2640,1.0,,0.0,3,7,790,0.0,1973,,98034,47.7351,-122.178,1310,2064
9284802825,7/24/2014,312000,2,1.75,1160,8625,1.0,,0.0,4,6,1160,0.0,1941,0.0,98106,47.5509,-122.366,960,5750
7298030210,12/23/2014,445000,3,2.5,2790,16173,2.0,,0.0,3,10,2790,0.0,1988,0.0,98023,47.3043,-122.34299999999999,2890,11632
7663700772,2/18/2015,370000,4,2.0,2020,8100,1.5,,0.0,4,7,1160,860.0,1946,0.0,98125,47.7307,-122.29700000000001,1840,8680
7625703405,9/10/2014,431000,2,1.0,1000,6500,1.0,,0.0,4,7,1000,0.0,1918,,98136,47.5474,-122.38799999999999,1280,6500
3211100730,8/4/2014,360000,3,1.75,1560,7930,2.0,,0.0,4,7,1560,0.0,1980,0.0,98059,47.4779,-122.161,1720,8073
7853310450,6/6/2014,589500,4,2.5,2630,6326,2.0,,0.0,3,9,2630,0.0,2008,0.0,98065,47.5222,-121.874,3240,6229
8945300040,9/19/2014,225000,3,1.0,1290,8470,1.0,,0.0,4,7,970,320.0,1966,0.0,98023,47.3054,-122.37100000000001,1300,7350
1219000120,4/2/2015,340000,4,1.0,1140,13440,1.0,,0.0,2,5,1140,0.0,1944,,98166,47.4619,-122.344,1450,7560
8854100220,12/5/2014,585000,3,3.25,3050,12700,2.0,,0.0,3,8,2240,810.0,1990,0.0,98011,47.7445,-122.214,3050,12386
3126049107,5/3/2015,577500,2,1.0,1640,5515,1.0,,0.0,4,7,940,700.0,1926,0.0,98103,47.6912,-122.334,2054,5515
2310050040,4/1/2015,361500,4,2.5,1980,7334,2.0,,0.0,3,7,1980,0.0,2003,0.0,98038,47.3528,-122.041,1850,7134
1424200035,5/23/2014,945000,4,2.0,2840,13367,1.0,,0.0,3,7,1420,1420.0,1952,0.0,98004,47.6237,-122.21,2840,12744
4440900040,5/5/2014,379950,4,1.75,1970,9389,1.0,,0.0,5,7,1140,830.0,1960,0.0,98133,47.7771,-122.339,1820,8135
7186800120,3/11/2015,350000,4,3.0,1780,4228,1.0,,0.0,3,7,1780,0.0,1953,0.0,98118,47.5488,-122.287,1730,5304
6415100331,9/21/2014,312500,2,1.0,870,7227,1.0,,0.0,3,7,870,0.0,1948,0.0,98133,47.7288,-122.331,1250,7252
7686205370,11/24/2014,260000,4,1.75,1830,5375,1.0,,0.0,2,7,1060,770.0,1962,0.0,98198,47.4169,-122.316,1040,7500
5101402296,9/25/2014,835000,5,2.75,2460,7830,1.0,,0.0,5,9,1490,970.0,1955,0.0,98115,47.6938,-122.31,2050,7830
8019200845,2/18/2015,245000,2,1.0,1020,15000,1.5,,0.0,3,6,1020,0.0,1933,0.0,98168,47.4956,-122.321,1480,14519
2205500355,10/21/2014,455000,3,1.75,1700,8360,1.0,,0.0,4,7,850,850.0,1955,0.0,98006,47.5766,-122.147,1520,8360
